"chromosome_name","external_gene_name","entrezgene_id","start_position","end_position","NSNPS","NPARAM","N","ZSTAT","P_MULTI","P_SNPWISE_MEAN","P_SNPWISE_TOP1","q.BH"
16,"RBBP6",5930,24549014,24584184,243,21,4338,-0.35452,0.63852,0.72775,0.47768,0.969953432657034
17,"ICT1",3396,73008765,73017356,101,18,4338,-0.35474,0.63861,0.52239,0.67421,0.969953432657034
9,"COQ4",51117,131084815,131096351,105,14,4338,-0.35505,0.63872,0.90824,0.40992,0.969953432657034
1,"PTAFR",5724,28473677,28520447,124,19,4338,-0.35524,0.63879,0.51006,0.67819,0.969953432657034
6,"BAG2",9532,57037124,57054631,59,10,4338,-0.35552,0.6389,0.74907,0.48069,0.969953432657034
8,"LYN",4067,56792372,56923940,551,52,4338,-0.35571,0.63897,0.60404,0.60232,0.969953432657034
1,"ID3",3399,23884409,23886285,89,18,4338,-0.35586,0.63903,0.55927,0.61087,0.969953432657034
15,"PDIA3",2923,44038590,44065477,87,9,4338,-0.356,0.63908,0.55866,0.62402,0.969953432657034
5,"PCDHB1",29930,140430979,140433512,56,14,4338,-0.35629,0.63919,0.48246,0.6926,0.969953432657034
5,"HINT1",3094,130494720,130507428,149,14,4338,-0.35635,0.63921,0.78913,0.44281,0.969953432657034
20,"TTLL9",164395,30458505,30532764,207,34,4338,-0.35664,0.63932,0.48496,0.73803,0.969953432657034
5,"UBE2QL1",134111,6448736,6495022,325,51,4338,-0.35681,0.63938,0.52359,0.68633,0.969953432657034
1,"LMNA",4000,156052364,156109880,127,26,4338,-0.35682,0.63939,0.54496,0.62953,0.969953432657034
7,"CEP41",95681,130033612,130082274,155,30,4338,-0.35682,0.63939,0.46579,0.73608,0.969953432657034
9,"ZNF484",83744,95607874,95640304,216,27,4338,-0.35708,0.63949,0.51421,0.68007,0.969953432657034
8,"DENND3",22898,142127377,142205907,271,48,4338,-0.3572,0.63953,0.39054,0.89756,0.969953432657034
19,"FBXO17",115290,39432044,39466550,139,27,4338,-0.35725,0.63955,0.81442,0.43366,0.969953432657034
11,"FAM111A",63901,58910221,58922512,104,12,4338,-0.35735,0.63959,0.80924,0.41684,0.969953432657034
1,"CRTC2",200186,153920145,153931101,60,15,4338,-0.35757,0.63967,0.78416,0.47278,0.969953432657034
17,"PNMT",5409,37824234,37826728,135,15,4338,-0.35763,0.63969,0.6448,0.55848,0.969953432657034
2,"UGT1A6",54578,234600253,234681946,464,42,4338,-0.35795,0.63981,0.54422,0.63755,0.969953432657034
9,"BSPRY",54836,116111821,116133513,282,33,4338,-0.35837,0.63997,0.53801,0.6298,0.969953432657034
10,"ASAH2",56624,51942538,52008370,161,20,4338,-0.35837,0.63997,0.53872,0.65982,0.969953432657034
7,"CHST12",55501,2443223,2474242,174,26,4338,-0.35846,0.64,0.43229,0.808,0.969953432657034
15,"RAD51",5888,40986972,41024354,170,17,4338,-0.35849,0.64001,0.44015,0.83334,0.969953432657034
14,"LRP10",26020,23340822,23350789,102,25,4338,-0.35851,0.64002,0.52947,0.6729,0.969953432657034
19,"GGN",199720,38874905,38878722,162,22,4338,-0.35855,0.64003,0.66184,0.5034,0.969953432657034
17,"CBX4",8535,77806955,77813228,133,25,4338,-0.35859,0.64005,0.92164,0.39303,0.969953432657034
5,"REEP2",51308,137774706,137782658,144,23,4338,-0.35897,0.64019,0.73097,0.47354,0.969953432657034
6,"PPP2R5D",5528,42952237,42980080,220,26,4338,-0.35902,0.64021,0.42067,0.81657,0.969953432657034
11,"PRPF19",27339,60658202,60674060,93,19,4338,-0.35913,0.64025,0.42084,0.78792,0.969953432657034
17,"SLC25A35",399512,8191081,8198661,178,28,4338,-0.35961,0.64043,0.45334,0.78346,0.969953432657034
3,"RFT1",91869,53122499,53164478,198,25,4338,-0.35972,0.64047,0.93503,0.35549,0.969953432657034
14,"MRPL52",122704,23299088,23304246,171,31,4338,-0.35977,0.64049,0.54698,0.65725,0.969953432657034
16,"CREBBP",1387,3775055,3930727,129,40,4338,-0.35984,0.64052,0.62765,0.5798,0.969953432657034
17,"HELZ",9931,65066554,65242105,375,32,4338,-0.35984,0.64052,0.48932,0.66492,0.969953432657034
16,"CRISPLD2",83716,84853590,84954374,583,80,4338,-0.35998,0.64057,0.7182,0.48474,0.969953432657034
2,"ERCC3",2071,128014866,128051752,180,24,4338,-0.36008,0.64061,0.70254,0.48526,0.969953432657034
19,"CILP2",148113,19649057,19657468,107,16,4338,-0.36012,0.64062,0.53253,0.62048,0.969953432657034
12,"KLHL42",57542,27932953,27955973,196,24,4338,-0.36037,0.64071,0.56294,0.62499,0.969953432657034
18,"FAM69C",125704,72102963,72125179,176,29,4338,-0.36048,0.64076,0.94427,0.37526,0.969953432657034
1,"YBX1",4904,43148098,43168020,135,19,4338,-0.36078,0.64087,0.39051,0.89584,0.969953432657034
19,"CAPN12",147968,39220827,39260544,215,22,4338,-0.36095,0.64093,0.49919,0.72254,0.969953432657034
17,"PLXDC1",57125,37219556,37310647,440,47,4338,-0.3614,0.6411,0.6006,0.56433,0.969953432657034
16,"PDP2",57546,66912492,66929657,103,18,4338,-0.36144,0.64111,0.52052,0.65747,0.969953432657034
3,"CPN2",1370,194060494,194072057,302,34,4338,-0.3617,0.64121,0.56477,0.64205,0.969953432657034
19,"SLC35E1",79939,16660642,16683193,101,18,4338,-0.36172,0.64122,0.68788,0.50071,0.969953432657034
7,"NUB1",51667,151038785,151075535,250,49,4338,-0.36178,0.64124,0.54249,0.62474,0.969953432657034
16,"NDUFB10",4716,2009509,2011976,154,27,4338,-0.36194,0.6413,0.72933,0.47519,0.969953432657034
1,"AMY2B",280,104096437,104122156,85,18,4338,-0.36248,0.6415,0.71298,0.49208,0.969953432657034
16,"GFOD2",81577,67708434,67753324,89,15,4338,-0.3625,0.64151,0.50252,0.72066,0.969953432657034
16,"NAE1",8883,66836778,66907159,108,17,4338,-0.36261,0.64155,0.5641,0.60662,0.969953432657034
16,"TMEM186",25880,8874241,8891505,194,24,4338,-0.36283,0.64163,0.5046,0.73803,0.969953432657034
4,"ANK2",287,113739265,114304896,1651,151,4338,-0.36312,0.64174,0.46662,0.67078,0.969953432657034
5,"DROSHA",29102,31400604,31532303,461,51,4338,-0.36316,0.64176,0.43802,0.80327,0.969953432657034
2,"COX7A2L",9167,42560686,42652228,131,21,4338,-0.36353,0.6419,0.45324,0.74719,0.969953432657034
16,"CDR2",1039,22357257,22448486,42,11,4338,-0.36357,0.64191,0.6792,0.54515,0.969953432657034
4,"KIAA0922",23240,154387498,154557863,520,64,4338,-0.36361,0.64192,0.62217,0.54378,0.969953432657034
10,"GSTO2",119391,106028631,106064703,137,24,4338,-0.36364,0.64194,0.68934,0.50891,0.969953432657034
19,"ZNF581",51545,56146825,56156988,106,21,4338,-0.36408,0.6421,0.53739,0.64218,0.969953432657034
7,"MPLKIP",136647,40165622,40174258,57,16,4338,-0.36431,0.64219,0.51328,0.69395,0.969953432657034
3,"HACL1",26061,15602211,15643338,203,28,4338,-0.36433,0.6422,0.70281,0.50125,0.969953432657034
12,"PRR13",54458,53835389,53840429,64,11,4338,-0.36452,0.64226,0.80428,0.40237,0.969953432657034
7,"ZNF800",168850,126986844,127071978,206,24,4338,-0.36452,0.64227,0.53399,0.67391,0.969953432657034
19,"KLK3",354,51358171,51364020,205,38,4338,-0.36463,0.64231,0.56366,0.61776,0.969953432657034
3,"MYNN",55892,169490619,169507504,91,16,4338,-0.36476,0.64236,0.4861,0.69209,0.969953432657034
9,"MED27",9442,134735494,134955295,434,48,4338,-0.36493,0.64242,0.53284,0.63525,0.969953432657034
13,"FREM2",341640,39261266,39460074,608,62,4338,-0.36514,0.6425,0.88699,0.37297,0.969953432657034
17,"C17orf97",400566,260118,273510,93,19,4338,-0.36531,0.64256,0.55905,0.62677,0.969953432657034
1,"KIAA1522",57648,33207486,33240571,123,23,4338,-0.36545,0.64261,0.41341,0.81479,0.969953432657034
7,"HOXA13",3209,27233122,27239725,101,22,4338,-0.36551,0.64264,0.50039,0.69198,0.969953432657034
8,"KCTD9",54793,25285366,25315992,173,14,4338,-0.36553,0.64264,0.56136,0.61155,0.969953432657034
8,"MRPS28",28957,80830952,80942524,181,23,4338,-0.36583,0.64275,0.69024,0.50741,0.969953432657034
15,"MKRN3",7681,23810454,23873064,101,13,4338,-0.36581,0.64275,0.61954,0.58766,0.969953432657034
17,"RPL23",9349,37004118,37010096,122,26,4338,-0.36591,0.64278,0.45303,0.82223,0.969953432657034
17,"CA4",762,58227297,58248260,63,13,4338,-0.36594,0.6428,0.5834,0.63026,0.969953432657034
19,"TSSK6",83983,19623227,19626838,96,14,4338,-0.36611,0.64286,0.57094,0.57554,0.969953432657034
12,"ACACB",32,109554400,109706031,505,57,4338,-0.36616,0.64288,0.74308,0.46104,0.969953432657034
10,"MEIG1",644890,15001438,15030049,249,30,4338,-0.36617,0.64288,0.3954,0.85407,0.969953432657034
1,"NID1",4811,236139130,236228462,300,38,4338,-0.36622,0.6429,0.66036,0.52192,0.969953432657034
2,"RPRM",56475,154333852,154335322,96,24,4338,-0.36633,0.64294,0.54617,0.64425,0.969953432657034
10,"H2AFY2",55506,71812552,71872036,319,41,4338,-0.36651,0.64301,0.53916,0.6628,0.969953432657034
19,"LMNB2",84823,2427636,2456994,207,30,4338,-0.36651,0.64301,0.42037,0.85467,0.969953432657034
8,"C8orf22",492307,49966870,49988649,134,19,4338,-0.36686,0.64314,0.649,0.50799,0.969953432657034
22,"C1QTNF6",114904,37576207,37595425,218,30,4338,-0.36689,0.64315,0.63859,0.56318,0.969953432657034
3,"SNRK",54861,43328004,43466256,136,26,4338,-0.367,0.64319,0.41622,0.81475,0.969953432657034
17,"GFAP",2670,42982376,42994305,178,31,4338,-0.36723,0.64328,0.63494,0.58106,0.969953432657034
11,"FAM76B",143684,95502106,95523573,194,19,4338,-0.36728,0.6433,0.75244,0.46704,0.969953432657034
1,"ARTN",9048,44398992,44402913,109,14,4338,-0.36736,0.64333,0.51054,0.70033,0.969953432657034
12,"MYF5",4617,81110691,81113452,97,14,4338,-0.36759,0.64341,0.68422,0.4687,0.969953432657034
5,"SLC6A18",348932,1225470,1246304,249,45,4338,-0.36851,0.64375,0.36807,0.94189,0.969953432657034
12,"SPRYD3",84926,53458388,53473204,134,21,4338,-0.3688,0.64386,0.50438,0.70809,0.969953432657034
13,"OLFM4",10562,53602894,53626192,182,38,4338,-0.36893,0.64391,0.71284,0.50963,0.969953432657034
16,"WWP2",11060,69796209,69975644,497,40,4338,-0.36892,0.64391,0.98239,0.34214,0.969953432657034
2,"TFPI",7035,188328957,188430487,324,37,4338,-0.36896,0.64392,0.47756,0.69857,0.969953432657034
20,"NKX2-2",4821,21491648,21494664,89,20,4338,-0.36906,0.64396,0.82513,0.43847,0.969953432657034
2,"ETAA1",54465,67624451,67637677,166,19,4338,-0.36923,0.64402,0.427,0.78913,0.969953432657034
1,"ANGPTL3",27329,63063158,63071830,64,11,4338,-0.36945,0.6441,0.89417,0.3681,0.969953432657034
19,"TYK2",7297,10461209,10491352,178,26,4338,-0.36945,0.6441,0.48141,0.7492,0.969953432657034
12,"MAGOHB",55110,10758612,10766222,140,20,4338,-0.37004,0.64432,0.65253,0.55106,0.969953432657034
6,"FAM26E",254228,116832809,116845955,162,22,4338,-0.37009,0.64434,0.902,0.38941,0.969953432657034
2,"RDH14",57665,18735989,18741946,94,23,4338,-0.37016,0.64437,0.41453,0.77007,0.969953432657034
17,"CCL4",6351,34430983,34433014,117,13,4338,-0.37032,0.64443,0.41379,0.85145,0.969953432657034
19,"ACSBG2",81616,6135258,6193112,334,25,4338,-0.37057,0.64452,0.80775,0.43233,0.969953432657034
6,"ABT1",29777,26597180,26600278,166,19,4338,-0.37078,0.6446,0.46621,0.74688,0.969953432657034
6,"ENPP4",22875,46097730,46114436,89,15,4338,-0.37082,0.64461,0.61313,0.5636,0.969953432657034
2,"EFHD1",80303,233470767,233547491,264,40,4338,-0.3711,0.64472,0.48809,0.71851,0.969953432657034
1,"LDLRAD2",401944,22138758,22151714,197,38,4338,-0.37115,0.64474,0.64941,0.57297,0.969953432657034
13,"TGDS",23483,95226308,95248511,145,18,4338,-0.37129,0.64479,0.43709,0.80006,0.969953432657034
17,"MBTD1",54799,49254786,49337524,340,26,4338,-0.37133,0.64481,0.65049,0.53855,0.969953432657034
7,"COPG2",26958,130146089,130353598,302,29,4338,-0.37188,0.64501,0.48792,0.74609,0.969953432657034
7,"TAS2R39",259285,142880512,142881528,69,12,4338,-0.37191,0.64502,0.78952,0.43037,0.969953432657034
9,"BRD3",8019,136895427,136933657,183,24,4338,-0.3719,0.64502,0.84151,0.44185,0.969953432657034
3,"B4GALT4",8702,118930579,118959950,258,30,4338,-0.37214,0.64511,0.63864,0.57548,0.969953432657034
7,"CCDC126",90693,23636998,23684327,163,27,4338,-0.37226,0.64515,0.48458,0.69978,0.969953432657034
1,"YOD1",55432,207217194,207226325,61,15,4338,-0.3723,0.64517,0.61358,0.58166,0.969953432657034
1,"OR2L8",391190,248112160,248113098,152,15,4338,-0.37234,0.64518,0.5792,0.59741,0.969953432657034
22,"ARHGAP8",553158,45098355,45258665,1011,133,4338,-0.37266,0.6453,0.52136,0.65395,0.969953432657034
22,"PRR5-ARHGAP8",553158,45098113,45258586,1011,133,4338,-0.37266,0.6453,0.52136,0.65395,0.969953432657034
21,"PTTG1IP",754,46269500,46293752,258,38,4338,-0.37266,0.6453,0.45729,0.77593,0.969953432657034
3,"MYRIP",25924,39850405,40301812,1452,79,4338,-0.37268,0.64531,0.58798,0.56327,0.969953432657034
5,"ATP6AP1L",92270,81575281,81682796,115,21,4338,-0.37276,0.64534,0.6962,0.50535,0.969953432657034
2,"NEUROD1",4760,182537815,182545603,92,12,4338,-0.37294,0.6454,0.87747,0.38749,0.969953432657034
10,"ATE1",11101,123499939,123688316,726,56,4338,-0.37317,0.64549,0.72938,0.4597,0.969953432657034
19,"ETHE1",23474,44010871,44031396,152,24,4338,-0.3734,0.64557,0.39535,0.85352,0.969953432657034
19,"CCDC106",29903,56152428,56164527,117,22,4338,-0.37349,0.64561,0.55132,0.65737,0.969953432657034
1,"SIKE1",80143,115312100,115323306,78,18,4338,-0.37362,0.64566,0.45078,0.79952,0.969953432657034
14,"SPTLC2",9517,77972340,78083116,620,60,4338,-0.37387,0.64575,0.47031,0.73654,0.969953432657034
1,"LRRC8B",23507,89990395,90063423,238,29,4338,-0.37413,0.64585,0.41794,0.80095,0.969953432657034
19,"ZNF556",80032,2867333,2878515,92,19,4338,-0.37433,0.64592,0.47284,0.75677,0.969953432657034
9,"MRPS2",51116,138391830,138396519,140,29,4338,-0.3745,0.64598,0.59655,0.57964,0.969953432657034
7,"SPDYE1",285955,44040488,44049721,46,12,4338,-0.37471,0.64606,0.49053,0.78889,0.969953432657034
1,"HEYL",26508,40089825,40105617,143,30,4338,-0.37475,0.64608,0.50253,0.74898,0.969953432657034
1,"TMCO2",127391,40711619,40717363,63,18,4338,-0.37485,0.64611,0.528,0.69677,0.969953432657034
6,"BEND3",57673,107386386,107436473,223,39,4338,-0.37489,0.64613,0.68619,0.50098,0.969953432657034
16,"ADAD2",161931,84224744,84230774,311,43,4338,-0.37501,0.64617,0.67536,0.53018,0.969953432657034
3,"DCBLD2",131566,98514785,98620533,339,28,4338,-0.37508,0.6462,0.43203,0.84756,0.969953432657034
9,"SIGMAR1",10280,34634719,34637806,94,17,4338,-0.37552,0.64636,0.45248,0.81356,0.969953432657034
12,"OASL",8638,121458095,121477045,203,33,4338,-0.37595,0.64652,0.53405,0.69956,0.969953432657034
12,"CHST11",50515,104849073,105155792,1125,120,4338,-0.37604,0.64655,0.7339,0.46557,0.969953432657034
1,"TCTEX1D1",200132,67218142,67244470,158,24,4338,-0.37609,0.64658,0.43245,0.78745,0.969953432657034
1,"JAK1",3716,65298912,65432187,436,40,4338,-0.37611,0.64658,0.55468,0.63316,0.969953432657034
19,"PIK3R2",5296,18263928,18281350,142,21,4338,-0.37612,0.64658,0.45861,0.78619,0.969953432657034
19,"PIK3R2",5296,18263968,18288927,142,21,4338,-0.37612,0.64658,0.45861,0.78619,0.969953432657034
16,"C16orf96",342346,4606491,4650715,211,26,4338,-0.37618,0.64661,0.62084,0.54353,0.969953432657034
6,"FBXO5",26271,153291664,153304714,174,21,4338,-0.37638,0.64668,0.66108,0.56221,0.969953432657034
10,"SLC35G1",159371,95653730,95715819,68,10,4338,-0.37666,0.64679,0.90875,0.40401,0.969953432657034
1,"DMBX1",127343,46972668,46979898,139,26,4338,-0.377,0.64691,0.76777,0.48256,0.969953432657034
11,"C2CD3",26005,73723763,73882255,493,36,4338,-0.37699,0.64691,0.86517,0.40339,0.969953432657034
2,"CCDC115",84317,131095814,131099922,50,10,4338,-0.37715,0.64697,0.50703,0.70993,0.969953432657034
1,"CORT",1325,10509776,10511959,105,16,4338,-0.37746,0.64708,0.70099,0.48289,0.969953432657034
19,"CCNE1",898,30302805,30315215,125,23,4338,-0.37764,0.64715,0.59894,0.59987,0.969953432657034
8,"CLVS1",157807,61969717,62414204,532,61,4338,-0.37767,0.64716,0.67413,0.51883,0.969953432657034
1,"RBMXL1",494115,89445139,89458643,98,21,4338,-0.37778,0.6472,0.70237,0.50494,0.969953432657034
5,"PLK2",10769,57749809,57756087,236,30,4338,-0.37797,0.64727,0.43963,0.80432,0.969953432657034
6,"RSPO3",84870,127439749,127518910,231,25,4338,-0.37798,0.64728,0.48325,0.69706,0.969953432657034
5,"STC2",8614,172741716,172756506,134,32,4338,-0.37821,0.64736,0.81151,0.43846,0.969953432657034
5,"CPLX2",10814,175223313,175311023,330,44,4338,-0.37834,0.64741,0.8752,0.43313,0.969953432657034
8,"PURG",29942,30853321,30891231,157,26,4338,-0.37841,0.64744,0.6873,0.53749,0.969953432657034
16,"VPS4A",27183,69345259,69358949,111,15,4338,-0.37859,0.6475,0.59099,0.61471,0.969953432657034
2,"GRB14",2888,165349322,165478358,299,42,4338,-0.37862,0.64751,0.56143,0.63929,0.969953432657034
11,"ELF5",2001,34500340,34535352,236,32,4338,-0.3789,0.64762,0.45668,0.80923,0.969953432657034
1,"SPRR2B",6701,153042700,153113927,146,17,4338,-0.37904,0.64767,0.5263,0.66851,0.969953432657034
5,"DTWD2",285605,118173017,118324240,356,44,4338,-0.3791,0.64769,0.81542,0.41753,0.969953432657034
8,"EFR3A",23167,132916335,133025889,405,40,4338,-0.3793,0.64777,0.39098,0.90906,0.969953432657034
12,"NXPH4",11247,57610578,57620232,106,16,4338,-0.37936,0.64779,0.76247,0.44607,0.969953432657034
20,"NDRG3",57446,35280169,35374481,131,38,4338,-0.37947,0.64783,0.54401,0.65437,0.969953432657034
10,"BLOC1S2",282991,102033713,102046469,118,21,4338,-0.37961,0.64788,0.59196,0.61722,0.969953432657034
5,"MATR3",9782,138609441,138667360,44,15,4338,-0.37973,0.64793,0.46057,0.76281,0.969953432657034
5,"FYB",2533,39105338,39274630,597,53,4338,-0.3798,0.64795,0.65145,0.55913,0.969953432657034
12,"TMEM52B",120939,10323141,10344400,237,30,4338,-0.37981,0.64796,0.55198,0.65144,0.969953432657034
7,"MMD2",221938,4945620,4998844,321,44,4338,-0.37993,0.648,0.59431,0.59914,0.969953432657034
4,"HPGDS",27306,95219686,95264027,291,19,4338,-0.38004,0.64804,0.91548,0.37252,0.969953432657034
12,"KRT8",3856,53290977,53343738,334,38,4338,-0.38007,0.64805,0.70582,0.4855,0.969953432657034
2,"LRRTM1",347730,80515483,80531874,117,27,4338,-0.38019,0.6481,0.4684,0.76409,0.969953432657034
12,"MYF6",4618,81101277,81103253,114,14,4338,-0.38026,0.64812,0.74408,0.44216,0.969953432657034
17,"FAM20A",54757,66531254,66597530,238,43,4338,-0.38055,0.64823,0.8415,0.41946,0.969953432657034
9,"NIPSNAP3A",25934,107509969,107522403,153,25,4338,-0.3806,0.64825,0.69178,0.50975,0.969953432657034
3,"GBE1",2632,81538850,81811312,551,47,4338,-0.38059,0.64825,0.45895,0.73019,0.969953432657034
11,"CADM1",23705,115039938,115375675,686,75,4338,-0.38083,0.64834,0.67726,0.50239,0.969953432657034
11,"THYN1",29087,134118173,134123264,120,25,4338,-0.38113,0.64845,0.55736,0.6172,0.969953432657034
11,"VEGFB",7423,64002010,64006259,101,20,4338,-0.38126,0.6485,0.73612,0.49977,0.969953432657034
18,"PIK3C3",5289,39535171,39667794,208,19,4338,-0.38137,0.64854,0.57753,0.5886,0.969953432657034
10,"OLAH",55301,15074226,15115851,334,39,4338,-0.38141,0.64855,0.4473,0.81405,0.969953432657034
19,"KIAA1683",80726,18367908,18385319,212,26,4338,-0.38173,0.64867,0.51488,0.68589,0.969953432657034
14,"PLD4",122618,105391153,105399574,151,17,4338,-0.38175,0.64868,0.79576,0.45675,0.969953432657034
9,"PRPF4",9128,116037623,116055185,177,25,4338,-0.38176,0.64868,0.56657,0.62461,0.969953432657034
12,"PTMS",5763,6874682,6880116,153,23,4338,-0.38182,0.6487,0.56714,0.63091,0.969953432657034
1,"RNF187",149603,228674762,228683467,110,28,4338,-0.38191,0.64874,0.49009,0.72779,0.969953432657034
19,"VMAC",400673,5904869,5910864,212,23,4338,-0.38194,0.64875,0.7065,0.53574,0.969953432657034
4,"DDX60",55601,169137444,169239958,430,34,4338,-0.38198,0.64876,0.50581,0.70195,0.969953432657034
6,"UNC93A",54346,167684657,167729507,343,39,4338,-0.38219,0.64884,0.55382,0.65688,0.969953432657034
17,"DCXR",51181,79993012,79995608,110,19,4338,-0.38223,0.64885,0.66037,0.54682,0.969953432657034
3,"COLQ",8292,15491640,15563258,320,34,4338,-0.38248,0.64895,0.54276,0.66993,0.969953432657034
19,"PIAS4",51588,4007644,4039384,153,19,4338,-0.38301,0.64914,0.71633,0.5099,0.969953432657034
2,"MPV17",4358,27532360,27548547,58,16,4338,-0.3831,0.64918,0.5008,0.67015,0.969953432657034
3,"SLC6A1",6529,11034410,11080933,208,47,4338,-0.38354,0.64934,0.50989,0.6669,0.969953432657034
7,"RINT1",60561,105172532,105208124,278,21,4338,-0.38367,0.64939,0.53114,0.62037,0.969953432657034
22,"MAPK11",5600,50702142,50709196,147,31,4338,-0.3837,0.6494,0.58807,0.59703,0.969953432657034
12,"MAPKAPK5",8550,112279782,112334343,154,12,4338,-0.38379,0.64943,0.50579,0.72919,0.969953432657034
14,"STYX",6815,53196898,53241716,142,19,4338,-0.38401,0.64951,0.77744,0.44251,0.969953432657034
2,"DIS3L2",129563,232825955,233209060,1002,55,4338,-0.38429,0.64962,0.89029,0.40339,0.969953432657034
20,"FAM217B",63939,58508819,58523735,55,7,4338,-0.38434,0.64964,0.71341,0.50215,0.969953432657034
17,"GPS1",2873,80008567,80015346,128,22,4338,-0.3847,0.64977,0.58843,0.61088,0.969953432657034
15,"RORA",6095,60780483,61521518,1942,232,4338,-0.38473,0.64978,0.75849,0.40781,0.969953432657034
9,"STOM",2040,124101355,124132531,178,30,4338,-0.38481,0.64981,0.71386,0.49758,0.969953432657034
2,"ARHGEF4",50649,131594489,131804836,576,54,4338,-0.38517,0.64995,0.56303,0.62343,0.969953432657034
17,"DRG2",1819,17991200,18011285,121,14,4338,-0.38543,0.65004,0.55993,0.65065,0.969953432657034
1,"ERO1LB",56605,236378855,236445319,464,27,4338,-0.38554,0.65008,0.5599,0.63067,0.969953432657034
1,"PEX14",5195,10532345,10690815,400,40,4338,-0.38559,0.6501,0.43187,0.78858,0.969953432657034
20,"POLR3F",10621,18447771,18465287,170,28,4338,-0.3858,0.65018,0.62478,0.58797,0.969953432657034
3,"EFHB",151651,19920964,19988517,319,34,4338,-0.3858,0.65018,0.62207,0.58193,0.969953432657034
6,"CDKN1A",1026,36644305,36655116,198,27,4338,-0.38587,0.6502,0.50745,0.69938,0.969953432657034
15,"SNX1",6642,64386322,64438289,171,20,4338,-0.38586,0.6502,0.69806,0.49435,0.969953432657034
